Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
32,28.906C,OK,2020-01-28,17:38:35,1.9e+008,28.9,0.0404,1.24e+005,998,100,0,1.24e+005,998,51,0.25,1,0.869,0.0632,0.0631,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.83,3.12e+003,Aqueous,0.626,9.03e-007,2.95,5.9,0.456,15.5,0.155,42.3,1,15.1,2.87e+004,1.15e+004,0.00177,100%,5,5,0,2.36e+004,3,2,,,,,1,7.65e-007,3.48,6.97,0.996,28.6,0.0818,62.4,99.5,100
32,28.906C,OK,2020-01-28,17:38:35,1.9e+008,28.9,0.0404,1.24e+005,998,100,0,1.24e+005,998,51,0.25,1,0.869,0.0632,0.0631,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.83,3.12e+003,Aqueous,0.626,9.03e-007,2.95,5.9,0.456,15.5,0.155,42.3,1,15.1,2.87e+004,1.15e+004,0.00177,100%,5,5,0,2.36e+004,3,2,,,,,2,5.42e-010,4.92e+003,9.83e+003,885,18,0.0324,1.46e+009,0.468,0.0225
33,29.061C,OK,2020-01-28,17:39:13,1.9e+008,29.1,0.0403,1.24e+005,763,100,0,1.24e+005,763,51,0.25,1,0.87,0.0754,0.0754,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.828,3.12e+003,Aqueous,0.611,9e-007,2.97,5.95,0.38,12.8,0.128,43.1,1,14.5,2.87e+004,1.02e+004,0.00149,100%,5,5,0,2.92e+004,3,2,,,,,1,8.27e-007,3.23,6.47,0.372,11.5,0.0132,52.5,96.8,99.9
33,29.061C,OK,2020-01-28,17:39:13,1.9e+008,29.1,0.0403,1.24e+005,763,100,0,1.24e+005,763,51,0.25,1,0.87,0.0754,0.0754,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.828,3.12e+003,Aqueous,0.611,9e-007,2.97,5.95,0.38,12.8,0.128,43.1,1,14.5,2.87e+004,1.02e+004,0.00149,100%,5,5,0,2.92e+004,3,2,,,,,2,2.24e-007,11.9,23.9,0,0,0,1.12e+003,3.18,0.0636
34,29.217C,OK,2020-01-28,17:39:50,1.9e+008,29.2,0.0397,1.23e+005,1.01e+003,100,0,1.23e+005,1.01e+003,51,0.25,1,0.87,0.0585,0.0584,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.825,3.12e+003,Aqueous,0.619,9.21e-007,2.91,5.83,0.47,16.1,0.161,41.1,1,15.1,2.92e+004,1.21e+004,0.00188,100%,5,5,0,2.15e+004,3,2,,,,,1,8.39e-007,3.2,6.39,0.33,10.3,0.0107,51.1,95.7,100
34,29.217C,OK,2020-01-28,17:39:50,1.9e+008,29.2,0.0397,1.23e+005,1.01e+003,100,0,1.23e+005,1.01e+003,51,0.25,1,0.87,0.0585,0.0584,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.825,3.12e+003,Aqueous,0.619,9.21e-007,2.91,5.83,0.47,16.1,0.161,41.1,1,15.1,2.92e+004,1.21e+004,0.00188,100%,5,5,0,2.15e+004,3,2,,,,,2,8.57e-008,31.3,62.6,4.25,13.6,0.0184,1.06e+004,4.3,0.00644
35,29.374C,OK,2020-01-28,17:40:28,1.9e+008,29.4,0.0399,1.26e+005,3.98e+003,100,0,1.26e+005,3.98e+003,51,0.25,1,0.87,0.0572,0.0572,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.822,3.12e+003,Aqueous,0.625,8.9e-007,3.03,6.06,0.522,17.2,0.172,45,1,14.8,2.81e+004,1.23e+004,0.0018,100%,5,5,0,2.09e+004,3,2,,,,,1,8.09e-007,3.33,6.66,0.424,12.7,0.0162,56.3,97.3,100
35,29.374C,OK,2020-01-28,17:40:28,1.9e+008,29.4,0.0399,1.26e+005,3.98e+003,100,0,1.26e+005,3.98e+003,51,0.25,1,0.87,0.0572,0.0572,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.822,3.12e+003,Aqueous,0.625,8.9e-007,3.03,6.06,0.522,17.2,0.172,45,1,14.8,2.81e+004,1.23e+004,0.0018,100%,5,5,0,2.09e+004,3,2,,,,,2,2.53e-008,106,213,0,0,0,1.86e+005,2.65,0.00326
36,29.530C,OK,2020-01-28,17:41:05,1.9e+008,29.5,0.0398,1.93e+005,2.69e+004,100,0,1.93e+005,2.69e+004,51,0.25,1,0.87,0.0565,0.0564,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.819,3.12e+003,Aqueous,0.581,6.17e-007,4.38,8.76,Multimodal,Multimodal,Multimodal,107,1,32.8,0.0529,2.48e+004,0.00216,20%,5,1,4,2.06e+004,4,2,,,,,1,6.16e-007,4.39,8.77,0.558,12.7,0.0162,107,80.6,99.9
36,29.530C,OK,2020-01-28,17:41:05,1.9e+008,29.5,0.0398,1.93e+005,2.69e+004,100,0,1.93e+005,2.69e+004,51,0.25,1,0.87,0.0565,0.0564,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.819,3.12e+003,Aqueous,0.581,6.17e-007,4.38,8.76,Multimodal,Multimodal,Multimodal,107,1,32.8,0.0529,2.48e+004,0.00216,20%,5,1,4,2.06e+004,4,2,,,,,2,2.72e-008,99.5,199,11.5,11.6,0.0134,1.59e+005,19.4,0.0546
37,29.686C,OK,2020-01-28,17:41:43,1.9e+008,29.7,0.0397,1.27e+005,4.4e+003,100,0,1.27e+005,4.4e+003,51,0.25,1,0.87,0.0561,0.0561,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.817,3.12e+003,Aqueous,0.616,8.9e-007,3.05,6.1,0.568,18.6,0.186,45.8,1,12.1,2.8e+004,1.31e+004,0.00149,100%,5,5,0,2.04e+004,5,2,,,,,1,8.41e-007,3.23,6.46,0.328,10.2,0.0103,52.3,95.1,100
37,29.686C,OK,2020-01-28,17:41:43,1.9e+008,29.7,0.0397,1.27e+005,4.4e+003,100,0,1.27e+005,4.4e+003,51,0.25,1,0.87,0.0561,0.0561,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.817,3.12e+003,Aqueous,0.616,8.9e-007,3.05,6.1,0.568,18.6,0.186,45.8,1,12.1,2.8e+004,1.31e+004,0.00149,100%,5,5,0,2.04e+004,5,2,,,,,2,6.45e-008,42.1,84.2,5.64,13.4,0.0179,2.13e+004,4.87,0.00381
38,29.842C,OK,2020-01-28,17:42:20,1.9e+008,29.8,0.0398,1.23e+005,622,100,0,1.23e+005,622,51,0.25,1,0.87,0.0553,0.0553,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.814,3.12e+003,Aqueous,0.623,9.21e-007,2.96,5.92,0.443,15,0.15,42.6,1,16.6,2.93e+004,1.15e+004,0.00197,100%,5,5,0,2e+004,2,1,,,,,1,7.77e-007,3.51,7.01,0.921,26.3,0.069,63.3,100,100
39,29.998C,OK,2020-01-28,17:42:58,1.9e+008,30,0.0398,1.68e+005,1.58e+004,100,0,1.68e+005,1.58e+004,51,0.25,1,0.871,0.0553,0.0553,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.811,3.12e+003,Aqueous,0,0.00156,0.00175,0.0035,0,0,0,1.2e-006,1,1e+007,1e+007,0,0,0%,5,0,5,2e+004,0,0,,,,
40,30.154C,OK,2020-01-28,17:43:35,1.9e+008,30.2,0.0396,1.23e+005,1.75e+003,100,0,1.23e+005,1.75e+003,51,0.25,1,0.871,0.0545,0.0545,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.808,3.12e+003,Aqueous,0.621,9.21e-007,2.99,5.97,0.521,17.5,0.175,43.6,1,24.1,2.91e+004,1.28e+004,0.00188,100%,5,5,0,1.97e+004,3,1,,,,,1,7.51e-007,3.66,7.32,1.24,33.9,0.115,70.1,100,100
41,30.310C,OK,2020-01-28,17:44:12,1.9e+008,30.3,0.0398,1.21e+005,680,100,0,1.21e+005,680,51,0.25,1,0.871,0.0543,0.0543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.806,3.12e+003,Aqueous,0.619,9.46e-007,2.91,5.83,0.46,15.8,0.158,41.1,1,20.1,3.01e+004,1.22e+004,0.00208,100%,5,5,0,1.96e+004,2,1,,,,,1,7.89e-007,3.5,6.99,0.962,27.5,0.0757,62.9,100,100
42,30.467C,OK,2020-01-28,17:44:50,1.9e+008,30.5,0.0395,1.21e+005,1.43e+003,100,0,1.21e+005,1.43e+003,51,0.25,1,0.871,0.0542,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.803,3.12e+003,Aqueous,0.618,9.4e-007,2.95,5.89,0.434,14.7,0.147,42.2,1,19.5,2.99e+004,1.16e+004,0.00189,100%,5,5,0,1.95e+004,3,2,,,,,1,8.22e-007,3.37,6.74,0.787,23.4,0.0545,57.7,98.4,100
42,30.467C,OK,2020-01-28,17:44:50,1.9e+008,30.5,0.0395,1.21e+005,1.43e+003,100,0,1.21e+005,1.43e+003,51,0.25,1,0.871,0.0542,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.803,3.12e+003,Aqueous,0.618,9.4e-007,2.95,5.89,0.434,14.7,0.147,42.2,1,19.5,2.99e+004,1.16e+004,0.00189,100%,5,5,0,1.95e+004,3,2,,,,,2,7.24e-009,383,765,50.6,13.2,0.0175,3.72e+006,1.56,0.00693
43,30.624C,OK,2020-01-28,17:45:28,1.9e+008,30.6,0.0395,1.21e+005,679,100,0,1.21e+005,679,51,0.25,1,0.871,0.0542,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.8,3.12e+003,Aqueous,0.613,9.36e-007,2.97,5.93,0.41,13.8,0.138,42.9,1,15.7,2.98e+004,1.11e+004,0.00189,100%,5,5,0,1.95e+004,2,1,,,,,1,7.89e-007,3.52,7.04,1.09,30.9,0.0956,64,100,100
44,30.782C,OK,2020-01-28,17:46:06,1.9e+008,30.8,0.0398,1.21e+005,1.45e+003,100,0,1.21e+005,1.45e+003,51,0.25,1,0.871,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.798,3.12e+003,Aqueous,0.621,9.4e-007,2.97,5.94,0.463,15.6,0.156,42.9,1,18.7,2.99e+004,1.21e+004,0.00192,100%,5,5,0,1.95e+004,2,1,,,,,1,7.9e-007,3.53,7.06,0.899,25.5,0.0649,64.4,100,100
45,30.938C,OK,2020-01-28,17:46:43,1.9e+008,30.9,0.0398,1.21e+005,1.03e+003,100,0,1.21e+005,1.03e+003,51,0.25,1,0.872,0.0543,0.0543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.795,3.12e+003,Aqueous,0.614,9.32e-007,3,6,0.346,11.5,0.115,44.1,1,17.4,2.98e+004,9.94e+003,0.00206,100%,5,5,0,1.96e+004,3,2,,,,,1,8.15e-007,3.43,6.87,1.02,29.6,0.0875,60.3,99.4,100
45,30.938C,OK,2020-01-28,17:46:43,1.9e+008,30.9,0.0398,1.21e+005,1.03e+003,100,0,1.21e+005,1.03e+003,51,0.25,1,0.872,0.0543,0.0543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.795,3.12e+003,Aqueous,0.614,9.32e-007,3,6,0.346,11.5,0.115,44.1,1,17.4,2.98e+004,9.94e+003,0.00206,100%,5,5,0,1.96e+004,3,2,,,,,2,6.02e-010,4.65e+003,9.29e+003,898,19.3,0.0373,1.28e+009,0.578,0.0209
46,31.095C,OK,2020-01-28,17:47:21,1.9e+008,31.1,0.04,1.2e+005,684,100,0,1.2e+005,684,51,0.25,1,0.872,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.793,3.12e+003,Aqueous,0.612,9.34e-007,3.01,6.02,0.411,13.7,0.137,44.3,1,12.6,2.98e+004,1.1e+004,0.00192,100%,5,5,0,1.95e+004,3,2,,,,,1,7.94e-007,3.54,7.08,1.1,31.2,0.0972,64.9,99.3,100
46,31.095C,OK,2020-01-28,17:47:21,1.9e+008,31.1,0.04,1.2e+005,684,100,0,1.2e+005,684,51,0.25,1,0.872,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.793,3.12e+003,Aqueous,0.612,9.34e-007,3.01,6.02,0.411,13.7,0.137,44.3,1,12.6,2.98e+004,1.1e+004,0.00192,100%,5,5,0,1.95e+004,3,2,,,,,2,3.05e-009,922,1.84e+003,131,14.2,0.0201,2.91e+007,0.73,0.00591
47,31.253C,OK,2020-01-28,17:47:58,1.9e+008,31.3,0.0397,1.2e+005,498,100,0,1.2e+005,498,51,0.25,1,0.872,0.0541,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.79,3.12e+003,Aqueous,0.615,9.48e-007,2.98,5.96,0.477,16,0.16,43.3,1,16.5,3.01e+004,1.24e+004,0.00191,100%,5,5,0,1.95e+004,2,1,,,,,1,7.65e-007,3.69,7.38,1.38,37.4,0.14,71.5,100,100
48,31.410C,OK,2020-01-28,17:48:36,1.9e+008,31.4,0.0393,1.2e+005,1.14e+003,100,0,1.2e+005,1.14e+003,51,0.25,1,0.872,0.0542,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.787,3.12e+003,Aqueous,0.615,9.55e-007,2.96,5.93,0.44,14.8,0.148,42.8,1,19,3.04e+004,1.19e+004,0.00205,100%,5,5,0,1.95e+004,2,1,,,,,1,7.91e-007,3.58,7.16,1.23,34.3,0.118,66.5,100,100
49,31.566C,OK,2020-01-28,17:49:14,1.9e+008,31.6,0.0393,1.19e+005,467,100,0,1.19e+005,467,51,0.25,1,0.872,0.0543,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.785,3.12e+003,Aqueous,0.611,9.62e-007,2.96,5.92,0.419,14.2,0.142,42.6,1,15.8,3.07e+004,1.16e+004,0.00208,100%,5,5,0,1.96e+004,3,2,,,,,1,8.14e-007,3.49,6.99,1.08,30.9,0.0956,62.9,99.6,100
49,31.566C,OK,2020-01-28,17:49:14,1.9e+008,31.6,0.0393,1.19e+005,467,100,0,1.19e+005,467,51,0.25,1,0.872,0.0543,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.785,3.12e+003,Aqueous,0.611,9.62e-007,2.96,5.92,0.419,14.2,0.142,42.6,1,15.8,3.07e+004,1.16e+004,0.00208,100%,5,5,0,1.96e+004,3,2,,,,,2,2.81e-009,1.01e+003,2.02e+003,69.7,6.9,0.00476,3.61e+007,0.442,0.0034
50,31.722C,OK,2020-01-28,17:49:52,1.9e+008,31.7,0.0395,1.19e+005,833,100,0,1.19e+005,833,51,0.25,1,0.873,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.782,3.12e+003,Aqueous,0.613,9.65e-007,2.95,5.91,0.424,14.4,0.144,42.5,1,12.2,3.07e+004,1.17e+004,0.00187,100%,5,5,0,1.95e+004,2,1,,,,,1,7.88e-007,3.62,7.24,1.41,38.9,0.152,68.2,100,100
51,31.881C,OK,2020-01-28,17:50:29,1.9e+008,31.9,0.04,1.19e+005,1.24e+003,100,0,1.19e+005,1.24e+003,51,0.25,1,0.873,0.0542,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.78,3.12e+003,Aqueous,0.61,9.66e-007,2.96,5.93,0.407,13.7,0.137,42.8,1,23.1,3.08e+004,1.14e+004,0.00255,100%,5,5,0,1.95e+004,2,1,,,,,1,8.13e-007,3.53,7.05,1.1,31.2,0.0971,64.2,100,100
52,32.038C,OK,2020-01-28,17:51:07,1.9e+008,32,0.0396,1.19e+005,1.33e+003,100,0,1.19e+005,1.33e+003,51,0.25,1,0.873,0.0553,0.0552,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.777,3.12e+003,Aqueous,0.613,9.77e-007,2.94,5.88,0.486,16.5,0.165,41.9,1,11.5,3.1e+004,1.31e+004,0.00163,100%,5,5,0,2e+004,3,2,,,,,1,8.21e-007,3.5,7,1.17,33.4,0.111,63.1,98,100
52,32.038C,OK,2020-01-28,17:51:07,1.9e+008,32,0.0396,1.19e+005,1.33e+003,100,0,1.19e+005,1.33e+003,51,0.25,1,0.873,0.0553,0.0552,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.777,3.12e+003,Aqueous,0.613,9.77e-007,2.94,5.88,0.486,16.5,0.165,41.9,1,11.5,3.1e+004,1.31e+004,0.00163,100%,5,5,0,2e+004,3,2,,,,,2,2.18e-008,132,263,17.8,13.5,0.0182,3.06e+005,1.98,0.0027
53,32.196C,OK,2020-01-28,17:51:45,1.9e+008,32.2,0.0396,1.19e+005,754,100,0,1.19e+005,754,51,0.25,1,0.873,0.0564,0.0563,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.775,3.12e+003,Aqueous,0.604,9.38e-007,3.08,6.15,0.282,9.17,0.0917,46.6,1,15.2,3e+004,8.85e+003,0.00217,100%,5,5,0,2.05e+004,3,2,,,,,1,9.05e-007,3.19,6.38,0.269,8.44,0.00713,50.8,96.9,100
53,32.196C,OK,2020-01-28,17:51:45,1.9e+008,32.2,0.0396,1.19e+005,754,100,0,1.19e+005,754,51,0.25,1,0.873,0.0564,0.0563,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.775,3.12e+003,Aqueous,0.604,9.38e-007,3.08,6.15,0.282,9.17,0.0917,46.6,1,15.2,3e+004,8.85e+003,0.00217,100%,5,5,0,2.05e+004,3,2,,,,,2,8.51e-009,339,678,0,0,0,2.8e+006,3.09,0.014
54,32.353C,OK,2020-01-28,17:52:23,1.9e+008,32.4,0.0394,1.36e+005,1.06e+004,100,0,1.36e+005,1.06e+004,51,0.25,1,0.873,0.0551,0.0551,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.772,3.12e+003,Aqueous,0.627,8.49e-007,3.42,6.83,0.774,22.7,0.227,59.6,1,15.8,2.54e+004,1.57e+004,0.00164,100%,5,5,0,2e+004,4,2,,,,,1,7.09e-007,4.09,8.18,1.57,38.3,0.147,91,96.1,100
54,32.353C,OK,2020-01-28,17:52:23,1.9e+008,32.4,0.0394,1.36e+005,1.06e+004,100,0,1.36e+005,1.06e+004,51,0.25,1,0.873,0.0551,0.0551,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.772,3.12e+003,Aqueous,0.627,8.49e-007,3.42,6.83,0.774,22.7,0.227,59.6,1,15.8,2.54e+004,1.57e+004,0.00164,100%,5,5,0,2e+004,4,2,,,,,2,5.57e-009,521,1.04e+003,130,25,0.0626,7.66e+006,3.88,0.0219
55,32.510C,OK,2020-01-28,17:53:01,1.9e+008,32.5,0.0398,1.18e+005,2.21e+003,100,0,1.18e+005,2.21e+003,51,0.25,1,0.873,0.0546,0.0546,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.77,3.12e+003,Aqueous,0.611,9.74e-007,2.98,5.97,0.451,15.1,0.151,43.5,1,20.4,3.1e+004,1.22e+004,0.00242,100%,5,5,0,1.97e+004,2,1,,,,,1,7.89e-007,3.68,7.37,1.45,39.5,0.156,71.2,100,100
56,32.668C,OK,2020-01-28,17:53:39,1.9e+008,32.7,0.0399,1.17e+005,684,100,0,1.17e+005,684,51,0.25,1,0.874,0.0545,0.0545,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.767,3.12e+003,Aqueous,0.607,9.75e-007,2.99,5.99,0.375,12.5,0.125,43.8,1,17,3.11e+004,1.09e+004,0.00198,100%,5,5,0,1.97e+004,3,2,,,,,1,8.45e-007,3.46,6.91,0.864,25,0.0625,61.3,100,100
56,32.668C,OK,2020-01-28,17:53:39,1.9e+008,32.7,0.0399,1.17e+005,684,100,0,1.17e+005,684,51,0.25,1,0.874,0.0545,0.0545,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.767,3.12e+003,Aqueous,0.607,9.75e-007,2.99,5.99,0.375,12.5,0.125,43.8,1,17,3.11e+004,1.09e+004,0.00198,100%,5,5,0,1.97e+004,3,2,,,,,2,8.51e-009,343,686,4.05e-014,1.18e-014,1.4e-032,2.88e+006,0.00171,7.12e-006
57,32.827C,OK,2020-01-28,17:54:16,1.9e+008,32.8,0.0399,1.16e+005,1.03e+003,100,0,1.16e+005,1.03e+003,51,0.25,1,0.874,0.0545,0.0545,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.765,3.12e+003,Aqueous,0.602,9.76e-007,3,6,0.32,10.7,0.107,44,1,14.1,3.12e+004,9.98e+003,0.00201,100%,5,5,0,1.97e+004,2,1,,,,,1,8.57e-007,3.41,6.83,0.971,28.5,0.0809,59.6,100,100
58,32.986C,OK,2020-01-28,17:54:55,1.9e+008,33,0.0401,1.17e+005,1.11e+003,100,0,1.17e+005,1.11e+003,51,0.25,1,0.874,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.762,3.12e+003,Aqueous,0.602,9.82e-007,3,5.99,0.356,11.9,0.119,43.9,1,18.4,3.14e+004,1.07e+004,0.00223,100%,5,5,0,1.96e+004,2,1,,,,,1,8.72e-007,3.37,6.74,0.681,20.2,0.0408,57.8,100,100
59,33.145C,OK,2020-01-28,17:55:33,1.9e+008,33.1,0.0399,1.17e+005,591,100,0,1.17e+005,591,51,0.25,1,0.874,0.054,0.0539,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.76,3.12e+003,Aqueous,0.601,9.85e-007,2.99,5.99,0.397,13.3,0.133,43.8,1,13.4,3.14e+004,1.14e+004,0.00173,100%,5,5,0,1.94e+004,2,1,,,,,1,8.38e-007,3.52,7.04,1.09,30.9,0.0957,64,100,100
60,33.304C,OK,2020-01-28,17:56:11,1.9e+008,33.3,0.0398,1.16e+005,971,100,0,1.16e+005,971,51,0.25,1,0.874,0.0538,0.0538,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.757,3.12e+003,Aqueous,0.603,1e-006,2.96,5.92,0.412,13.9,0.139,42.7,1,14,3.19e+004,1.19e+004,0.0018,100%,5,5,0,1.94e+004,3,2,,,,,1,8.93e-007,3.32,6.63,0.689,20.8,0.0431,55.7,97.9,100
60,33.304C,OK,2020-01-28,17:56:11,1.9e+008,33.3,0.0398,1.16e+005,971,100,0,1.16e+005,971,51,0.25,1,0.874,0.0538,0.0538,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.757,3.12e+003,Aqueous,0.603,1e-006,2.96,5.92,0.412,13.9,0.139,42.7,1,14,3.19e+004,1.19e+004,0.0018,100%,5,5,0,1.94e+004,3,2,,,,,2,8.54e-009,347,693,10.5,3.02,0.000914,2.95e+006,2.08,0.0087
61,33.462C,OK,2020-01-28,17:56:49,1.9e+008,33.5,0.0397,1.16e+005,695,100,0,1.16e+005,695,51,0.25,1,0.874,0.0539,0.0538,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.755,3.12e+003,Aqueous,0.6,1e-006,2.97,5.94,0.393,13.2,0.132,43,1,14.1,3.2e+004,1.16e+004,0.00185,100%,5,5,0,1.94e+004,3,2,,,,,1,8.74e-007,3.4,6.81,0.784,23,0.0531,59.2,99.6,100
61,33.462C,OK,2020-01-28,17:56:49,1.9e+008,33.5,0.0397,1.16e+005,695,100,0,1.16e+005,695,51,0.25,1,0.874,0.0539,0.0538,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.755,3.12e+003,Aqueous,0.6,1e-006,2.97,5.94,0.393,13.2,0.132,43,1,14.1,3.2e+004,1.16e+004,0.00185,100%,5,5,0,1.94e+004,3,2,,,,,2,4.93e-009,603,1.21e+003,0,0,0,1.08e+007,0.447,0.00236
62,33.620C,OK,2020-01-28,17:57:26,1.9e+008,33.6,0.0398,1.15e+005,894,100,0,1.15e+005,894,51,0.25,1,0.875,0.0544,0.0543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.753,3.12e+003,Aqueous,0.599,1.01e-006,2.96,5.92,0.458,15.5,0.155,42.6,1,18.5,3.2e+004,1.29e+004,0.00202,100%,5,5,0,1.96e+004,2,1,,,,,1,8.33e-007,3.58,7.16,1.19,33.3,0.111,66.6,100,100
